"Date","Unit_ID","Name_Full","Name_Short","New_Cases","New_Fatal","New_Deaths"
2020-05-20,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-05-21,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-05-22,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-05-23,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-05-24,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-05-25,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-05-26,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-05-27,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-05-28,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-05-29,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-05-30,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-05-31,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-01,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-02,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-03,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-04,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-05,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-06,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-07,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-08,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-09,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-10,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-11,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-12,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-13,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-14,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-15,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-16,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-17,3561,"Sudbury and District Health Unit","Sudbury",2,0,0
2020-06-18,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-19,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-20,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-21,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-06-22,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-23,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-24,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-25,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-26,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-27,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-28,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-29,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-06-30,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-01,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-02,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-03,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-04,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-05,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-06,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-07,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-08,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-09,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-10,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-11,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-12,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-13,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-14,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-15,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-16,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-17,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-18,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-19,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-20,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-07-21,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-22,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-23,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-07-24,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-07-25,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-07-26,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-07-27,3561,"Sudbury and District Health Unit","Sudbury",7,0,0
2020-07-28,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-07-29,3561,"Sudbury and District Health Unit","Sudbury",9,0,0
2020-07-30,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-07-31,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-01,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-02,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-03,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-04,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-08-05,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-06,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-07,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-08-08,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-08-09,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-10,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-11,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-12,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-13,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-14,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-15,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-16,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-17,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-18,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-19,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-08-20,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-08-21,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-22,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-23,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-24,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-25,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-26,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-27,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-28,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-29,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-30,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-08-31,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-01,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-02,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-03,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-04,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-05,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-06,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-07,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-08,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-09,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-10,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-11,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-12,3561,"Sudbury and District Health Unit","Sudbury",2,0,0
2020-09-13,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-14,3561,"Sudbury and District Health Unit","Sudbury",3,0,0
2020-09-15,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-16,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-09-17,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-09-18,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-19,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-20,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-09-21,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-22,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-23,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-24,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-25,3561,"Sudbury and District Health Unit","Sudbury",2,0,0
2020-09-26,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-27,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-09-28,3561,"Sudbury and District Health Unit","Sudbury",2,0,0
2020-09-29,3561,"Sudbury and District Health Unit","Sudbury",2,0,0
2020-09-30,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-10-01,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-10-02,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-10-03,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-10-04,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-10-05,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-10-06,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-10-07,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-10-08,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-10-09,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-10-10,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-10-11,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-10-12,3561,"Sudbury and District Health Unit","Sudbury",1,0,0
2020-10-13,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-10-14,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-10-15,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-10-16,3561,"Sudbury and District Health Unit","Sudbury",0,0,0
2020-01-23,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-01-24,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-01-25,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-01-26,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-01-27,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-01-28,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-01-29,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-01-30,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-01-31,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-01,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-02,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-03,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-04,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-05,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-06,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-07,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-08,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-09,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-10,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-11,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-12,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-13,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-14,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-15,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-16,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-17,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-18,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-19,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-20,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-21,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-22,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-23,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-24,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-25,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-26,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-27,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-28,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-02-29,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-01,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-02,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-03,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-04,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-05,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-06,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-07,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-08,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-09,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-10,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-11,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-12,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-13,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-14,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-15,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-16,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-17,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-18,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-19,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-20,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-03-21,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-22,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-23,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-24,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-25,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-03-26,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-27,3562,"Thunder Bay District Health Unit","Thunder Bay",4,0,0
2020-03-28,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-03-29,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-30,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-03-31,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-04-01,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-04-02,3562,"Thunder Bay District Health Unit","Thunder Bay",3,0,0
2020-04-03,3562,"Thunder Bay District Health Unit","Thunder Bay",4,0,0
2020-04-04,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-04-05,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-04-06,3562,"Thunder Bay District Health Unit","Thunder Bay",3,0,0
2020-04-07,3562,"Thunder Bay District Health Unit","Thunder Bay",5,1,0
2020-04-08,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-04-09,3562,"Thunder Bay District Health Unit","Thunder Bay",2,0,0
2020-04-10,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-04-11,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-04-12,3562,"Thunder Bay District Health Unit","Thunder Bay",9,0,0
2020-04-13,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-04-14,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-04-15,3562,"Thunder Bay District Health Unit","Thunder Bay",6,0,0
2020-04-16,3562,"Thunder Bay District Health Unit","Thunder Bay",4,0,0
2020-04-17,3562,"Thunder Bay District Health Unit","Thunder Bay",6,0,0
2020-04-18,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-04-19,3562,"Thunder Bay District Health Unit","Thunder Bay",3,0,0
2020-04-20,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-04-21,3562,"Thunder Bay District Health Unit","Thunder Bay",4,0,0
2020-04-22,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-04-23,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-04-24,3562,"Thunder Bay District Health Unit","Thunder Bay",2,0,0
2020-04-25,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-04-26,3562,"Thunder Bay District Health Unit","Thunder Bay",2,0,1
2020-04-27,3562,"Thunder Bay District Health Unit","Thunder Bay",2,0,0
2020-04-28,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-04-29,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-04-30,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-05-01,3562,"Thunder Bay District Health Unit","Thunder Bay",3,0,0
2020-05-02,3562,"Thunder Bay District Health Unit","Thunder Bay",2,0,0
2020-05-03,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-04,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-05-05,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-06,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-07,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-05-08,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-09,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-05-10,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-11,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-12,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-13,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-14,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-05-15,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-16,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-17,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-18,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-19,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-20,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-05-21,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-05-22,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-23,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-24,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-25,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-26,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-27,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-28,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-29,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-30,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-05-31,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-06-01,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-02,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-06-03,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-04,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-05,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-06,3562,"Thunder Bay District Health Unit","Thunder Bay",2,0,0
2020-06-07,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-08,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-09,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-10,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-11,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-12,3562,"Thunder Bay District Health Unit","Thunder Bay",2,0,0
2020-06-13,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-14,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-15,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-16,3562,"Thunder Bay District Health Unit","Thunder Bay",2,0,0
2020-06-17,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-18,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-19,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-20,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-21,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-06-22,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-23,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-24,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-25,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-26,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-27,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-28,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-29,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-06-30,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-01,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-07-02,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-03,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-07-04,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-05,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-06,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-07,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-08,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-09,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-10,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-11,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-12,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-13,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-14,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-15,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-16,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-17,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-07-18,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-19,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-20,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-21,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-22,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-23,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-24,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-07-25,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-26,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-27,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-07-28,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-29,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-30,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-07-31,3562,"Thunder Bay District Health Unit","Thunder Bay",3,0,0
2020-08-01,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-02,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-03,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-04,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-05,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-08-06,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-07,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-08,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-09,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-10,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-08-11,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-12,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-13,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-14,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-15,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-08-16,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-17,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-18,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-19,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-08-20,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-21,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-22,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-23,3562,"Thunder Bay District Health Unit","Thunder Bay",1,0,0
2020-08-24,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-25,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-26,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-27,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
2020-08-28,3562,"Thunder Bay District Health Unit","Thunder Bay",0,0,0
