"Date","Unit_ID","Name_Full","Name_Short","Active"
2020-11-17,3558,"The Eastern Ontario Health Unit","Eastern",68
2020-11-17,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",188
2020-11-17,3561,"Sudbury and District Health Unit","Sudbury",47
2020-11-17,3562,"Thunder Bay District Health Unit","Thunder Bay",55
2020-11-17,3563,"Timiskaming Health Unit","Timiskaming",1
2020-11-17,3565,"Waterloo Health Unit","Waterloo",358
2020-11-17,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",138
2020-11-17,3568,"Windsor-Essex County Health Unit","Windsor-Essex",176
2020-11-17,3570,"York Regional Health Unit","York",1171
2020-11-17,3575,"Southwestern Public Health","Southwestern",72
2020-11-17,3595,"City of Toronto Health Unit","Toronto",4613
2020-11-18,3500,"Huron Perth Health Unit","Huron Perth",53
2020-11-18,3526,"The District of Algoma Health Unit","Algoma",3
2020-11-18,3527,"Brant County Health Unit","Brant",53
2020-11-18,3530,"Durham Regional Health Unit","Durham",402
2020-11-18,3533,"Grey Bruce Health Unit","Grey Bruce",42
2020-11-18,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",27
2020-11-18,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",10
2020-11-18,3536,"Halton Regional Health Unit","Halton",509
2020-11-18,3537,"City of Hamilton Health Unit","Hamilton",298
2020-11-18,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",12
2020-11-18,3540,"Chatham-Kent Health Unit","Chatham-Kent",26
2020-11-18,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",34
2020-11-18,3542,"Lambton Health Unit","Lambton",10
2020-11-18,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",10
2020-11-18,3544,"Middlesex-London Health Unit","Middlesex-London",98
2020-11-18,3546,"Niagara Regional Area Health Unit","Niagara",137
2020-11-18,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",6
2020-11-18,3549,"Northwestern Health Unit","Northwestern",9
2020-11-18,3551,"City of Ottawa Health Unit","Ottawa",393
2020-11-18,3553,"Peel Regional Health Unit","Peel",3738
2020-11-18,3555,"Peterborough County-City Health Unit","Peterborough",23
2020-11-18,3556,"Porcupine Health Unit","Porcupine",4
2020-11-18,3557,"Renfrew County and District Health Unit","Renfrew",6
2020-11-18,3558,"The Eastern Ontario Health Unit","Eastern",65
2020-11-18,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",183
2020-11-18,3561,"Sudbury and District Health Unit","Sudbury",42
2020-11-18,3562,"Thunder Bay District Health Unit","Thunder Bay",57
2020-11-18,3563,"Timiskaming Health Unit","Timiskaming",1
2020-11-18,3565,"Waterloo Health Unit","Waterloo",345
2020-11-18,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",135
2020-11-18,3568,"Windsor-Essex County Health Unit","Windsor-Essex",183
2020-11-18,3570,"York Regional Health Unit","York",1152
2020-11-18,3575,"Southwestern Public Health","Southwestern",70
2020-11-18,3595,"City of Toronto Health Unit","Toronto",4492
2020-11-19,3500,"Huron Perth Health Unit","Huron Perth",47
2020-11-19,3526,"The District of Algoma Health Unit","Algoma",2
2020-11-19,3527,"Brant County Health Unit","Brant",54
2020-11-19,3530,"Durham Regional Health Unit","Durham",391
2020-11-19,3533,"Grey Bruce Health Unit","Grey Bruce",58
2020-11-19,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",26
2020-11-19,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",9
2020-11-19,3536,"Halton Regional Health Unit","Halton",495
2020-11-19,3537,"City of Hamilton Health Unit","Hamilton",290
2020-11-19,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",15
2020-11-19,3540,"Chatham-Kent Health Unit","Chatham-Kent",29
2020-11-19,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",30
2020-11-19,3542,"Lambton Health Unit","Lambton",14
2020-11-19,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",10
2020-11-19,3544,"Middlesex-London Health Unit","Middlesex-London",118
2020-11-19,3546,"Niagara Regional Area Health Unit","Niagara",133
2020-11-19,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",10
2020-11-19,3549,"Northwestern Health Unit","Northwestern",9
2020-11-19,3551,"City of Ottawa Health Unit","Ottawa",413
2020-11-19,3553,"Peel Regional Health Unit","Peel",3771
2020-11-19,3555,"Peterborough County-City Health Unit","Peterborough",22
2020-11-19,3556,"Porcupine Health Unit","Porcupine",4
2020-11-19,3557,"Renfrew County and District Health Unit","Renfrew",7
2020-11-19,3558,"The Eastern Ontario Health Unit","Eastern",64
2020-11-19,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",198
2020-11-19,3561,"Sudbury and District Health Unit","Sudbury",35
2020-11-19,3562,"Thunder Bay District Health Unit","Thunder Bay",60
2020-11-19,3563,"Timiskaming Health Unit","Timiskaming",2
2020-11-19,3565,"Waterloo Health Unit","Waterloo",333
2020-11-19,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",143
2020-11-19,3568,"Windsor-Essex County Health Unit","Windsor-Essex",212
2020-11-19,3570,"York Regional Health Unit","York",1155
2020-11-19,3575,"Southwestern Public Health","Southwestern",66
2020-11-19,3595,"City of Toronto Health Unit","Toronto",4398
2020-11-20,3500,"Huron Perth Health Unit","Huron Perth",45
2020-11-20,3526,"The District of Algoma Health Unit","Algoma",0
2020-11-20,3527,"Brant County Health Unit","Brant",73
2020-11-20,3530,"Durham Regional Health Unit","Durham",404
2020-11-20,3533,"Grey Bruce Health Unit","Grey Bruce",52
2020-11-20,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",30
2020-11-20,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",9
2020-11-20,3536,"Halton Regional Health Unit","Halton",483
2020-11-20,3537,"City of Hamilton Health Unit","Hamilton",289
2020-11-20,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",14
2020-11-20,3540,"Chatham-Kent Health Unit","Chatham-Kent",27
2020-11-20,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",27
2020-11-20,3542,"Lambton Health Unit","Lambton",16
2020-11-20,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",9
2020-11-20,3544,"Middlesex-London Health Unit","Middlesex-London",126
2020-11-20,3546,"Niagara Regional Area Health Unit","Niagara",156
2020-11-20,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",10
2020-11-20,3549,"Northwestern Health Unit","Northwestern",9
2020-11-20,3551,"City of Ottawa Health Unit","Ottawa",408
2020-11-20,3553,"Peel Regional Health Unit","Peel",3986
2020-11-20,3555,"Peterborough County-City Health Unit","Peterborough",24
2020-11-20,3556,"Porcupine Health Unit","Porcupine",4
2020-11-20,3557,"Renfrew County and District Health Unit","Renfrew",7
2020-11-20,3558,"The Eastern Ontario Health Unit","Eastern",54
2020-11-20,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",196
2020-11-20,3561,"Sudbury and District Health Unit","Sudbury",26
2020-11-20,3562,"Thunder Bay District Health Unit","Thunder Bay",69
2020-11-20,3563,"Timiskaming Health Unit","Timiskaming",3
2020-11-20,3565,"Waterloo Health Unit","Waterloo",329
2020-11-20,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",135
2020-11-20,3568,"Windsor-Essex County Health Unit","Windsor-Essex",241
2020-11-20,3570,"York Regional Health Unit","York",1159
2020-11-20,3575,"Southwestern Public Health","Southwestern",68
2020-11-20,3595,"City of Toronto Health Unit","Toronto",4339
2020-11-21,3500,"Huron Perth Health Unit","Huron Perth",37
2020-11-21,3526,"The District of Algoma Health Unit","Algoma",0
2020-11-21,3527,"Brant County Health Unit","Brant",79
2020-11-21,3530,"Durham Regional Health Unit","Durham",407
2020-11-21,3533,"Grey Bruce Health Unit","Grey Bruce",57
2020-11-21,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",33
2020-11-21,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",11
2020-11-21,3536,"Halton Regional Health Unit","Halton",483
2020-11-21,3537,"City of Hamilton Health Unit","Hamilton",321
2020-11-21,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",16
2020-11-21,3540,"Chatham-Kent Health Unit","Chatham-Kent",29
2020-11-21,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",27
2020-11-21,3542,"Lambton Health Unit","Lambton",16
2020-11-21,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",6
2020-11-21,3544,"Middlesex-London Health Unit","Middlesex-London",119
2020-11-21,3546,"Niagara Regional Area Health Unit","Niagara",161
2020-11-21,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",10
2020-11-21,3549,"Northwestern Health Unit","Northwestern",14
2020-11-21,3551,"City of Ottawa Health Unit","Ottawa",370
2020-11-21,3553,"Peel Regional Health Unit","Peel",4072
2020-11-21,3555,"Peterborough County-City Health Unit","Peterborough",24
2020-11-21,3556,"Porcupine Health Unit","Porcupine",4
2020-11-21,3557,"Renfrew County and District Health Unit","Renfrew",8
2020-11-21,3558,"The Eastern Ontario Health Unit","Eastern",56
2020-11-21,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",208
2020-11-21,3561,"Sudbury and District Health Unit","Sudbury",18
2020-11-21,3562,"Thunder Bay District Health Unit","Thunder Bay",73
2020-11-21,3563,"Timiskaming Health Unit","Timiskaming",3
2020-11-21,3565,"Waterloo Health Unit","Waterloo",325
2020-11-21,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",135
2020-11-21,3568,"Windsor-Essex County Health Unit","Windsor-Essex",248
2020-11-21,3570,"York Regional Health Unit","York",1144
2020-11-21,3575,"Southwestern Public Health","Southwestern",67
2020-11-21,3595,"City of Toronto Health Unit","Toronto",4337
2020-11-22,3500,"Huron Perth Health Unit","Huron Perth",35
2020-11-22,3526,"The District of Algoma Health Unit","Algoma",0
2020-11-22,3527,"Brant County Health Unit","Brant",87
2020-11-22,3530,"Durham Regional Health Unit","Durham",410
2020-11-22,3533,"Grey Bruce Health Unit","Grey Bruce",59
2020-11-22,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",35
2020-11-22,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",14
2020-11-22,3536,"Halton Regional Health Unit","Halton",493
2020-11-22,3537,"City of Hamilton Health Unit","Hamilton",325
2020-11-22,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",17
2020-11-22,3540,"Chatham-Kent Health Unit","Chatham-Kent",30
2020-11-22,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",17
2020-11-22,3542,"Lambton Health Unit","Lambton",14
2020-11-22,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",5
2020-11-22,3544,"Middlesex-London Health Unit","Middlesex-London",118
2020-11-22,3546,"Niagara Regional Area Health Unit","Niagara",157
2020-11-22,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",11
2020-11-22,3549,"Northwestern Health Unit","Northwestern",17
2020-11-22,3551,"City of Ottawa Health Unit","Ottawa",347
2020-11-22,3553,"Peel Regional Health Unit","Peel",4127
2020-11-22,3555,"Peterborough County-City Health Unit","Peterborough",22
2020-11-22,3556,"Porcupine Health Unit","Porcupine",3
2020-11-22,3557,"Renfrew County and District Health Unit","Renfrew",11
2020-11-22,3558,"The Eastern Ontario Health Unit","Eastern",56
2020-11-22,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",206
2020-11-22,3561,"Sudbury and District Health Unit","Sudbury",17
2020-11-22,3562,"Thunder Bay District Health Unit","Thunder Bay",86
2020-11-22,3563,"Timiskaming Health Unit","Timiskaming",3
2020-11-22,3565,"Waterloo Health Unit","Waterloo",342
2020-11-22,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",153
2020-11-22,3568,"Windsor-Essex County Health Unit","Windsor-Essex",289
2020-11-22,3570,"York Regional Health Unit","York",1206
2020-11-22,3575,"Southwestern Public Health","Southwestern",64
2020-11-22,3595,"City of Toronto Health Unit","Toronto",4228
2020-11-23,3500,"Huron Perth Health Unit","Huron Perth",34
2020-11-23,3526,"The District of Algoma Health Unit","Algoma",0
2020-11-23,3527,"Brant County Health Unit","Brant",87
2020-11-23,3530,"Durham Regional Health Unit","Durham",408
2020-11-23,3533,"Grey Bruce Health Unit","Grey Bruce",56
2020-11-23,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",31
2020-11-23,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",15
2020-11-23,3536,"Halton Regional Health Unit","Halton",468
2020-11-23,3537,"City of Hamilton Health Unit","Hamilton",296
2020-11-23,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",14
2020-11-23,3540,"Chatham-Kent Health Unit","Chatham-Kent",23
2020-11-23,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",13
2020-11-23,3542,"Lambton Health Unit","Lambton",18
2020-11-23,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",7
2020-11-23,3544,"Middlesex-London Health Unit","Middlesex-London",112
2020-11-23,3546,"Niagara Regional Area Health Unit","Niagara",168
2020-11-23,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",8
2020-11-23,3549,"Northwestern Health Unit","Northwestern",20
2020-11-23,3551,"City of Ottawa Health Unit","Ottawa",323
2020-11-23,3553,"Peel Regional Health Unit","Peel",3977
2020-11-23,3555,"Peterborough County-City Health Unit","Peterborough",24
2020-11-23,3556,"Porcupine Health Unit","Porcupine",3
2020-11-23,3557,"Renfrew County and District Health Unit","Renfrew",10
2020-11-23,3558,"The Eastern Ontario Health Unit","Eastern",51
2020-11-23,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",197
2020-11-23,3561,"Sudbury and District Health Unit","Sudbury",18
2020-11-23,3562,"Thunder Bay District Health Unit","Thunder Bay",79
2020-11-23,3563,"Timiskaming Health Unit","Timiskaming",2
2020-11-23,3565,"Waterloo Health Unit","Waterloo",367
2020-11-23,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",151
2020-11-23,3568,"Windsor-Essex County Health Unit","Windsor-Essex",307
2020-11-23,3570,"York Regional Health Unit","York",1210
2020-11-23,3575,"Southwestern Public Health","Southwestern",56
2020-11-23,3595,"City of Toronto Health Unit","Toronto",4364
2020-11-24,3500,"Huron Perth Health Unit","Huron Perth",30
2020-11-24,3526,"The District of Algoma Health Unit","Algoma",0
2020-11-24,3527,"Brant County Health Unit","Brant",80
2020-11-24,3530,"Durham Regional Health Unit","Durham",371
2020-11-24,3533,"Grey Bruce Health Unit","Grey Bruce",52
2020-11-24,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",31
2020-11-24,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",15
2020-11-24,3536,"Halton Regional Health Unit","Halton",416
2020-11-24,3537,"City of Hamilton Health Unit","Hamilton",312
2020-11-24,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",20
2020-11-24,3540,"Chatham-Kent Health Unit","Chatham-Kent",22
2020-11-24,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",11
2020-11-24,3542,"Lambton Health Unit","Lambton",18
2020-11-24,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",4
2020-11-24,3544,"Middlesex-London Health Unit","Middlesex-London",126
2020-11-24,3546,"Niagara Regional Area Health Unit","Niagara",164
2020-11-24,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",8
2020-11-24,3549,"Northwestern Health Unit","Northwestern",18
2020-11-24,3551,"City of Ottawa Health Unit","Ottawa",299
2020-11-24,3553,"Peel Regional Health Unit","Peel",3974
2020-11-24,3555,"Peterborough County-City Health Unit","Peterborough",16
2020-11-24,3556,"Porcupine Health Unit","Porcupine",2
2020-11-24,3557,"Renfrew County and District Health Unit","Renfrew",10
2020-11-24,3558,"The Eastern Ontario Health Unit","Eastern",45
2020-11-24,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",195
2020-11-24,3561,"Sudbury and District Health Unit","Sudbury",18
2020-11-24,3562,"Thunder Bay District Health Unit","Thunder Bay",89
2020-11-24,3563,"Timiskaming Health Unit","Timiskaming",1
2020-11-24,3565,"Waterloo Health Unit","Waterloo",380
2020-11-24,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",147
2020-11-24,3568,"Windsor-Essex County Health Unit","Windsor-Essex",308
2020-11-24,3570,"York Regional Health Unit","York",1228
2020-11-24,3575,"Southwestern Public Health","Southwestern",54
2020-11-24,3595,"City of Toronto Health Unit","Toronto",4315
2020-11-25,3500,"Huron Perth Health Unit","Huron Perth",34
2020-11-25,3526,"The District of Algoma Health Unit","Algoma",2
2020-11-25,3527,"Brant County Health Unit","Brant",69
2020-11-25,3530,"Durham Regional Health Unit","Durham",372
2020-11-25,3533,"Grey Bruce Health Unit","Grey Bruce",54
2020-11-25,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",32
2020-11-25,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",20
2020-11-25,3536,"Halton Regional Health Unit","Halton",387
2020-11-25,3537,"City of Hamilton Health Unit","Hamilton",336
2020-11-25,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",25
2020-11-25,3540,"Chatham-Kent Health Unit","Chatham-Kent",24
2020-11-25,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",15
2020-11-25,3542,"Lambton Health Unit","Lambton",16
2020-11-25,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",4
2020-11-25,3544,"Middlesex-London Health Unit","Middlesex-London",131
2020-11-25,3546,"Niagara Regional Area Health Unit","Niagara",161
2020-11-25,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",13
2020-11-25,3549,"Northwestern Health Unit","Northwestern",15
2020-11-25,3551,"City of Ottawa Health Unit","Ottawa",268
2020-11-25,3553,"Peel Regional Health Unit","Peel",4159
2020-11-25,3555,"Peterborough County-City Health Unit","Peterborough",14
2020-11-25,3556,"Porcupine Health Unit","Porcupine",2
2020-11-25,3557,"Renfrew County and District Health Unit","Renfrew",10
2020-11-25,3558,"The Eastern Ontario Health Unit","Eastern",52
2020-11-25,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",186
2020-11-25,3561,"Sudbury and District Health Unit","Sudbury",17
2020-11-25,3562,"Thunder Bay District Health Unit","Thunder Bay",81
2020-11-25,3563,"Timiskaming Health Unit","Timiskaming",1
2020-11-25,3565,"Waterloo Health Unit","Waterloo",392
2020-11-25,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",154
2020-11-25,3568,"Windsor-Essex County Health Unit","Windsor-Essex",326
2020-11-25,3570,"York Regional Health Unit","York",1202
2020-11-25,3575,"Southwestern Public Health","Southwestern",52
2020-11-25,3595,"City of Toronto Health Unit","Toronto",4245
2020-11-26,3500,"Huron Perth Health Unit","Huron Perth",45
2020-11-26,3526,"The District of Algoma Health Unit","Algoma",2
2020-11-26,3527,"Brant County Health Unit","Brant",78
2020-11-26,3530,"Durham Regional Health Unit","Durham",339
2020-11-26,3533,"Grey Bruce Health Unit","Grey Bruce",57
2020-11-26,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",41
2020-11-26,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",26
2020-11-26,3536,"Halton Regional Health Unit","Halton",451
2020-11-26,3537,"City of Hamilton Health Unit","Hamilton",385
2020-11-26,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",27
2020-11-26,3540,"Chatham-Kent Health Unit","Chatham-Kent",22
2020-11-26,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",18
2020-11-26,3542,"Lambton Health Unit","Lambton",13
2020-11-26,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",7
2020-11-26,3544,"Middlesex-London Health Unit","Middlesex-London",120
2020-11-26,3546,"Niagara Regional Area Health Unit","Niagara",165
2020-11-26,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",14
2020-11-26,3549,"Northwestern Health Unit","Northwestern",17
2020-11-26,3551,"City of Ottawa Health Unit","Ottawa",293
2020-11-26,3553,"Peel Regional Health Unit","Peel",4274
2020-11-26,3555,"Peterborough County-City Health Unit","Peterborough",19
2020-11-26,3556,"Porcupine Health Unit","Porcupine",2
2020-11-26,3557,"Renfrew County and District Health Unit","Renfrew",10
2020-11-26,3558,"The Eastern Ontario Health Unit","Eastern",59
2020-11-26,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",199
2020-11-26,3561,"Sudbury and District Health Unit","Sudbury",18
2020-11-26,3562,"Thunder Bay District Health Unit","Thunder Bay",74
2020-11-26,3563,"Timiskaming Health Unit","Timiskaming",1
2020-11-26,3565,"Waterloo Health Unit","Waterloo",424
2020-11-26,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",168
2020-11-26,3568,"Windsor-Essex County Health Unit","Windsor-Essex",351
2020-11-26,3570,"York Regional Health Unit","York",1214
2020-11-26,3575,"Southwestern Public Health","Southwestern",51
2020-11-26,3595,"City of Toronto Health Unit","Toronto",4271
2020-11-27,3500,"Huron Perth Health Unit","Huron Perth",51
2020-11-27,3526,"The District of Algoma Health Unit","Algoma",2
2020-11-27,3527,"Brant County Health Unit","Brant",66
2020-11-27,3530,"Durham Regional Health Unit","Durham",268
2020-11-27,3533,"Grey Bruce Health Unit","Grey Bruce",57
2020-11-27,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",40
2020-11-27,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",26
2020-11-27,3536,"Halton Regional Health Unit","Halton",485
2020-11-27,3537,"City of Hamilton Health Unit","Hamilton",449
2020-11-27,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",28
2020-11-27,3540,"Chatham-Kent Health Unit","Chatham-Kent",14
2020-11-27,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",21
2020-11-27,3542,"Lambton Health Unit","Lambton",13
2020-11-27,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",6
2020-11-27,3544,"Middlesex-London Health Unit","Middlesex-London",126
2020-11-27,3546,"Niagara Regional Area Health Unit","Niagara",157
2020-11-27,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",11
2020-11-27,3549,"Northwestern Health Unit","Northwestern",20
2020-11-27,3551,"City of Ottawa Health Unit","Ottawa",313
2020-11-27,3553,"Peel Regional Health Unit","Peel",4386
2020-11-27,3555,"Peterborough County-City Health Unit","Peterborough",17
2020-11-27,3556,"Porcupine Health Unit","Porcupine",1
2020-11-27,3557,"Renfrew County and District Health Unit","Renfrew",9
2020-11-27,3558,"The Eastern Ontario Health Unit","Eastern",70
2020-11-27,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",190
2020-11-27,3561,"Sudbury and District Health Unit","Sudbury",16
2020-11-27,3562,"Thunder Bay District Health Unit","Thunder Bay",77
2020-11-27,3563,"Timiskaming Health Unit","Timiskaming",0
2020-11-27,3565,"Waterloo Health Unit","Waterloo",482
2020-11-27,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",152
2020-11-27,3568,"Windsor-Essex County Health Unit","Windsor-Essex",353
2020-11-27,3570,"York Regional Health Unit","York",1170
2020-11-27,3575,"Southwestern Public Health","Southwestern",53
2020-11-27,3595,"City of Toronto Health Unit","Toronto",4409
2020-11-28,3500,"Huron Perth Health Unit","Huron Perth",57
2020-11-28,3526,"The District of Algoma Health Unit","Algoma",2
2020-11-28,3527,"Brant County Health Unit","Brant",68
2020-11-28,3530,"Durham Regional Health Unit","Durham",328
2020-11-28,3533,"Grey Bruce Health Unit","Grey Bruce",52
2020-11-28,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",40
2020-11-28,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",29
2020-11-28,3536,"Halton Regional Health Unit","Halton",488
2020-11-28,3537,"City of Hamilton Health Unit","Hamilton",472
2020-11-28,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",29
2020-11-28,3540,"Chatham-Kent Health Unit","Chatham-Kent",17
2020-11-28,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",24
2020-11-28,3542,"Lambton Health Unit","Lambton",13
2020-11-28,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",9
2020-11-28,3544,"Middlesex-London Health Unit","Middlesex-London",133
2020-11-28,3546,"Niagara Regional Area Health Unit","Niagara",162
2020-11-28,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",12
2020-11-28,3549,"Northwestern Health Unit","Northwestern",21
2020-11-28,3551,"City of Ottawa Health Unit","Ottawa",350
2020-11-28,3553,"Peel Regional Health Unit","Peel",4390
2020-11-28,3555,"Peterborough County-City Health Unit","Peterborough",22
2020-11-28,3556,"Porcupine Health Unit","Porcupine",2
2020-11-28,3557,"Renfrew County and District Health Unit","Renfrew",9
2020-11-28,3558,"The Eastern Ontario Health Unit","Eastern",74
2020-11-28,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",208
2020-11-28,3561,"Sudbury and District Health Unit","Sudbury",16
2020-11-28,3562,"Thunder Bay District Health Unit","Thunder Bay",84
2020-11-28,3563,"Timiskaming Health Unit","Timiskaming",0
2020-11-28,3565,"Waterloo Health Unit","Waterloo",485
2020-11-28,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",170
2020-11-28,3568,"Windsor-Essex County Health Unit","Windsor-Essex",367
2020-11-28,3570,"York Regional Health Unit","York",1150
2020-11-28,3575,"Southwestern Public Health","Southwestern",67
2020-11-28,3595,"City of Toronto Health Unit","Toronto",4429
2020-11-29,3500,"Huron Perth Health Unit","Huron Perth",59
2020-11-29,3526,"The District of Algoma Health Unit","Algoma",2
2020-11-29,3527,"Brant County Health Unit","Brant",73
2020-11-29,3530,"Durham Regional Health Unit","Durham",425
2020-11-29,3533,"Grey Bruce Health Unit","Grey Bruce",49
2020-11-29,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",45
2020-11-29,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",27
2020-11-29,3536,"Halton Regional Health Unit","Halton",480
2020-11-29,3537,"City of Hamilton Health Unit","Hamilton",485
